,ID,SortID,NextID,PreviousID,Parent,Lemma,LemmaType,Inflected,Irregular,POS,Morphology,MorphologyUncertain,WSPage,WSPosition,WSLetter,WSClass,WSClassImplied,WSClassOverride,WSClassOverrideReason,WSLemma,WSSubIndex,WSFormInfo,WSClassInfo,WSReconstruction,WSConjecture,WSUnclear,WS1920,Translation,Comment1,Comment2,Problematic,Verified,VerificationTS,ARCHIVE_StatusTS,ARCHIVE_Morphology
2807,2826,2885.0,,,,tagr,1,False,False,5,4,False,136.0,15.0,t,70.0,False,,,,,,,False,False,False,,"Zähre, Träne",,,False,True,2003-09-24 05:00:02,2002-07-04 18:49:11,23.0
2808,2827,2886.0,,,,tagrjan,1,False,False,9,55,False,136.0,16.0,t,96.0,False,,,,,,,False,False,False,,weinen,,,False,True,2003-09-24 05:00:07,2002-07-04 18:49:13,53.0
2809,2828,2887.0,,,,tahjan,1,False,False,9,54,False,136.0,17.0,t,96.0,False,,,,,,,False,False,False,,"reißen, zerren",,,False,True,2003-09-24 05:00:12,2002-07-04 18:49:19,52.0
2810,2829,2888.0,,,,dis-tahjan,1,False,False,9,54,False,136.0,18.0,t,96.0,True,,,,,,,False,False,False,,zerstreuen,,,False,True,2003-09-24 05:00:14,2002-07-04 18:49:21,52.0
2811,2830,2889.0,,,,taihswa,1,False,False,6,32,False,136.0,19.0,t,12.0,False,sw.Adj.a,2.0,,1.0,,,False,False,False,,"rechts; [F] ""taihswo"": die Rechte",,,False,True,2003-09-24 05:01:34,2002-07-04 18:50:38,31.0
2812,2831,2890.0,,,,taihswa,1,False,False,4,11,False,136.0,20.0,t,37.0,False,,,,2.0,,,False,False,False,,die Rechte,,,False,True,2003-09-24 05:01:43,2002-07-04 18:50:49,12.0
2813,2832,2891.0,,,,taihun,1,False,False,36,1,False,136.0,21.0,t,48.0,False,,,,,,,False,False,False,,zehn,,,False,True,2003-09-24 05:02:01,2002-07-04 18:50:53,68.0
2814,2833,2892.0,,,,taihunda,1,False,False,37,32,False,136.0,22.0,t,69.0,False,,,,,,,False,False,False,,der zehnte,,,False,True,2003-09-12 18:25:18,2002-07-04 18:51:07,74.0
2815,2834,2893.0,,,,taihuntaihundfalþs,1,False,False,6,32,False,136.0,23.0,t,12.0,False,,,,,,196,False,False,False,,hundertfältig,wisseling...?,,False,True,2003-09-24 05:02:54,2002-07-04 18:51:12,31.0
2816,2835,2894.0,,,,taihuntehund,1,False,False,36,1,False,136.0,24.0,t,48.0,False,,,,,,,False,False,False,,(dekadisches) Hundert,,,False,True,2003-09-24 05:03:53,2002-07-04 18:51:27,68.0
2817,2836,2895.0,,,,taihunteweis,1,False,False,6,34,False,136.0,25.0,t,14.0,False,,,,,,182II,True,False,False,,"zehnreihig: ""fimf hundam ~jam broþre"": πεντακοσίοις ἀδελφοῖς mit fünf zehnreihigen (dekadischen) Hundert [K 15,6]. [Der Zusatz rührt von einem Glossator her, vgl. 194.5].",,,False,True,2003-09-24 05:04:53,2002-07-04 18:52:04,33.0
2818,2837,2896.0,,,,taikn,1,False,False,5,4,False,137.0,1.0,t,70.0,False,,,,,,,False,False,False,,"Anzeichnen [N. th 1,5 (doch könnte der Übersetzer die Form auch als Akk. aufgefaßt haben, so daß Beziehung auf taikns σημεῖον nicht unmöglich wäre).]",,,False,True,2003-09-24 05:07:53,2002-07-04 18:52:28,23.0
2819,2838,2897.0,,,,taiknjan,1,False,False,9,55,False,137.0,2.0,t,96.0,False,,,,,,,False,False,False,,einem etwas Zeigen,,,False,True,2003-09-24 05:07:57,2002-07-04 18:52:33,53.0
2820,2839,2898.0,,,,ga-taiknjan,1,False,False,9,55,False,137.0,3.0,t,96.0,True,,,,,,,False,False,False,,"ein Zeichen geben, belehren [perfektiv]",,,False,True,2003-09-24 05:08:00,2002-07-04 18:52:35,53.0
2821,2840,2899.0,,,,us-taiknjan,1,False,False,9,55,False,137.0,4.0,t,96.0,True,,,,,,,False,False,False,,"bezeichnen; auszeichnen; erweisen; [reflexiv] ""~jan sik"": sich erweisen als",,,False,True,2003-09-24 05:08:03,2002-07-04 18:52:37,53.0
2822,2841,2900.0,,,,taikns,1,False,False,4,16,False,137.0,5.0,t,30.0,False,,,,,,,False,False,False,,"Zeichen, Wunder",,,False,True,2003-09-24 05:08:09,2002-07-04 18:52:46,16.0
2823,2842,2901.0,,,,tainjo,1,False,False,4,24,False,137.0,6.0,t,36.0,False,,,,,,,False,False,False,,(Weiden)korb,,,False,True,2003-09-24 05:08:11,2002-07-04 18:52:50,19.0
2824,2843,2902.0,,,,tains,1,False,False,3,3,False,137.0,7.0,t,55.0,False,,,,,,,False,False,False,,Zweig,,,False,True,2003-09-24 05:08:13,2002-07-04 18:52:52,1.0
2825,2844,2903.0,,,,dis-tairan,1,False,False,9,45,False,137.0,8.0,t,8.0,False,,,,,,207,False,False,False,,zerreißen [perfektiv],,,False,True,2003-09-24 05:08:23,2002-07-04 18:54:26,43.0
2826,2845,2904.0,,,,ga-tairan,1,False,False,9,45,False,137.0,9.0,t,8.0,True,,,,,,,False,False,False,,"zerreißen, zerstören, aufheben [perfektiv]",,,False,True,2003-09-24 05:08:28,2002-07-04 18:54:28,43.0
2827,2846,2905.0,,,,Tairtius,1,False,False,1,2,False,137.0,10.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 05:08:31,2002-07-04 18:54:34,72.0
2828,2847,2906.0,,,,taitrarkes,1,False,False,2,2,False,137.0,11.0,t,1.0,False,,,,,,,False,False,False,,τετράρκης,,,False,True,2003-09-16 05:21:02,2002-07-04 18:54:41,30.0
2829,2848,2907.0,,,,taleiþa,1,False,False,44,1,False,137.0,12.0,t,1.0,False,,,,,,,False,False,False,,ταλιθά (d.i. κοράσιον) Mägdlein,,,False,True,2003-09-24 05:13:52,2002-07-04 18:54:57,73.0
2830,2849,2908.0,,,,talzeins,1,False,False,4,17,False,137.0,13.0,t,32.0,False,,,,,,152(6),True,False,False,,"Lehre, Unterweisung",,,False,True,2003-09-24 05:14:00,2002-07-04 18:55:01,17.0
2831,2850,2909.0,,,,talzjan,1,False,False,9,55,False,137.0,14.0,t,96.0,False,,,,,,,False,False,False,,"lehren, ziehen, unterrichten",,,False,True,2003-09-24 05:14:02,2002-07-04 18:55:05,53.0
2832,2851,2910.0,,,,talzjands,1,False,False,2,28,False,137.0,15.0,t,63.0,False,Subst. Part. nd,1.0,,,,159,False,False,False,,Lehrer,,,False,True,2003-09-14 06:42:18,2002-07-04 18:55:28,74.0
2833,2852,2911.0,,,,ga-talzjan,1,False,False,9,55,False,137.0,16.0,t,96.0,True,,,,,,,False,False,False,,"belehren, erziehen [perfektiv]",,,False,True,2003-09-24 05:14:12,2002-07-04 18:55:41,53.0
2834,2853,2912.0,,,,ga-tamjan,1,False,False,9,54,False,137.0,17.0,t,96.0,False,,,,,,,False,False,False,,"bezähmen, bezwingen",,,False,True,2003-09-24 05:14:17,2002-07-04 18:55:46,52.0
2835,2854,2913.0,,,,tandjan,1,False,False,9,55,False,137.0,18.0,t,96.0,False,,,,,,,False,False,False,,"brennen machen, (an)zünden",,,False,True,2003-09-24 05:14:21,2002-07-04 18:55:56,53.0
2836,2855,2914.0,,,,ga-tandjan,1,False,False,9,55,False,137.0,19.0,t,96.0,True,,,,,,,False,False,False,,mit einem Brandmal versehn [perfektiv],,,False,True,2003-09-24 05:14:26,2002-07-04 18:55:59,53.0
2837,2856,2915.0,,,,in-tandjan,1,False,False,9,55,False,138.0,1.0,t,96.0,True,,,,,,,False,False,False,,"in Brand setzen, verbrennen [perfektiv]",,,False,True,2003-09-24 05:14:33,2002-07-04 18:56:45,53.0
2838,2857,2916.0,,,,ga-tarhjan,1,False,False,9,55,False,138.0,2.0,t,96.0,False,,,,,,,False,False,False,,kennzeichnen [perfektiv],,,False,True,2003-09-24 05:14:41,2002-07-04 18:56:49,53.0
2839,2858,2917.0,,,,tarmjan,1,False,False,9,55,False,138.0,3.0,t,96.0,False,,,,,,,False,False,False,,"""tarmei"": brich los, brich in Jubel aus",,,False,True,2003-09-24 05:14:56,2002-07-04 18:56:56,53.0
2840,2859,2918.0,,,,ga-tarnjan,1,False,False,9,55,False,138.0,4.0,t,96.0,False,,,,,,,False,False,False,,berauben [perfektiv],,,False,True,2003-09-24 05:14:59,2002-07-04 18:56:58,53.0
2841,2860,2919.0,,,,taui,1,False,False,5,7,False,138.0,5.0,t,72.0,False,,,,,"71,1",,False,False,False,,"Werk, Tat",,,False,True,2003-09-24 05:15:16,2002-07-04 18:59:48,24.0
2842,2861,2920.0,,,,taujan,1,False,False,9,54,False,138.0,6.0,t,96.0,False,,,,,,"Prt. tawida, vgl. 89,2",False,False,False,,"tun, machen",,,False,True,2003-09-24 05:15:41,2002-07-04 19:01:38,52.0
2843,2862,2921.0,,,,ga-taujan,1,False,False,9,54,False,138.0,7.0,t,96.0,True,,,,,Prt. -tawida,,False,False,False,,"(tun), vollbringen, bewirken [perfektiv]",,,False,True,2003-09-24 05:16:24,2002-07-04 19:01:39,52.0
2844,2863,2922.0,,,,missa-taujan,1,False,False,9,54,False,139.0,1.0,t,96.0,True,,,,,,,False,False,False,,"[nur A.Pt.Prs.] ""missataujandan"": Übeltäter",,,False,True,2003-09-24 05:17:54,2002-07-04 19:02:29,59.0
2845,2864,2923.0,,,,af-taurnan,1,False,False,9,58,False,139.0,2.0,t,99.0,False,,,,,,,False,False,False,,abreißen [intr.],,,False,True,2003-09-24 05:18:03,2002-07-04 19:02:36,56.0
2846,2865,2924.0,,,,dis-taurnan,1,False,False,9,58,False,139.0,3.0,t,99.0,True,,,,,,,False,False,False,,zerreißen,,,False,True,2003-09-24 05:18:07,2002-07-04 19:02:38,56.0
2847,2866,2925.0,,,,ga-taurnan,1,False,False,9,58,False,139.0,4.0,t,99.0,True,,,,,,,False,False,False,,"vergehen, aufhören [perfektiv]; τὸ καταργούμενον ""þata gataurnando"": was zu nichte wird, das Vergängliche",,,False,True,2003-09-24 05:20:29,2002-07-04 19:03:30,56.0
2848,2867,2926.0,,,,Teibairius,1,False,False,1,2,False,139.0,5.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 05:54:22,2002-07-04 19:03:36,72.0
2849,2868,2927.0,,,,ga-teihan,1,False,False,9,42,False,139.0,6.0,t,4.0,False,,,,,,203,False,False,False,,"anzeigen, verkündigen [perfektiv]",,,False,True,2003-09-24 05:54:28,2002-07-04 19:03:57,40.0
2850,2869,2928.0,,,,faura-gateihan,1,False,False,9,42,False,139.0,7.0,t,4.0,True,,,,,,,False,False,False,,"vorherverkündigen, vorhersagen",,,False,True,2003-09-24 05:54:33,2002-07-04 19:04:01,40.0
2851,2870,2930.0,,,,Teimaius,1,False,False,1,2,False,139.0,9.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 05:57:42,2002-07-04 19:04:04,72.0
2852,2871,2931.0,,,,Teimauþaius,1,False,False,1,2,False,139.0,10.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 05:58:02,2002-07-04 19:04:07,72.0
2853,2872,2932.0,,,,Teitus,1,False,False,1,2,False,139.0,11.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 05:58:04,2002-07-04 19:04:09,72.0
2854,2873,2933.0,,,,tekan,1,False,False,9,53,False,139.0,12.0,t,85.0,False,,,,,,"212,1",False,False,False,,[m. Dat.] anrühren,,,False,True,2003-09-24 05:58:37,2002-07-04 19:04:29,51.0
2855,2874,2934.0,,,,at-tekan,1,False,False,9,53,False,139.0,13.0,t,85.0,True,,,,,,,False,False,False,,[m. Dat.] berühren,,,False,True,2003-09-24 05:58:42,2002-07-04 19:05:07,51.0
2856,2875,2935.0,,,,tewa,1,False,False,4,11,True,139.0,14.0,t,37.0,False,F(o),3.0,,,,,True,False,False,,Ordnung,,,False,True,2003-09-24 05:58:53,2002-07-04 19:05:16,12.0
2857,2876,2936.0,,,,ga-tewjan,1,False,False,9,55,False,139.0,15.0,t,96.0,False,,,,,,,False,False,False,,"""~iþs"": durch Wahl bestimmt, verordnet",,,False,True,2003-09-24 05:59:06,2002-07-04 19:05:23,53.0
2858,2877,2937.0,,,,Tibairiadau,1,True,False,1,2,False,139.0,16.0,t,26.0,False,,,,,,,False,False,False,,"[(D. -au nach Gen. gr. -ος got. -aus, vgl. Trakaunitidaus τραχωνίτιδος L 3,1, KZ. 41, 171)]",,,False,True,2003-09-24 05:59:29,2002-07-04 19:05:28,72.0
2859,2878,2938.0,,,,Tibairiadeis,1,False,False,1,22,False,139.0,17.0,t,75.0,False,N.Pl.,1.0,,,,163,False,False,False,,Bewohner von Tiberias,,,False,True,2003-09-24 06:02:42,2002-07-04 19:06:21,72.0
2860,2879,2939.0,,,,tigjus,1,False,False,46,19,False,139.0,18.0,t,75.0,False,Nom.Plur. u,2.0,,,,,True,False,False,,Dekaden; bildet die Zehner von 20 - 60,POS: substantief of telwoord...? Uiteraard een onoplosbare vraag.,,True,True,2003-09-15 04:42:51,2002-07-04 19:06:35,74.0
2861,2880,2940.0,,,,and-tilon,1,False,False,9,56,False,140.0,1.0,t,97.0,False,,,,,,,False,False,False,,[m. Dat.] einem anhangen,,,False,True,2003-09-24 06:08:52,2002-07-04 19:08:08,54.0
2862,2881,2941.0,,,,ga-tilon,1,False,False,9,56,False,140.0,2.0,t,97.0,True,,,,,,,False,False,False,,erlangen [perfektiv],,,False,True,2003-09-24 06:09:00,2002-07-04 19:08:11,54.0
2863,2882,2942.0,,,,ga-gatilon,1,False,False,9,56,False,140.0,3.0,t,97.0,True,,,ga-gátilon,,,,False,False,False,,zusammenfügen [von gátils],,,False,True,2003-09-24 06:09:06,2002-07-04 19:08:45,54.0
2864,2883,2943.0,,,,til,1,False,False,46,2,False,140.0,4.0,t,23.0,False,Akk.Sing. Na (Adj. o. Subst.),2.0,,,,,False,False,False,,"ἵνα εὕρωσιν κατηγορίαν αὐτοῦ damit sie einen Anklagegrund gegen ihn fänden: ""ei bigeteina til du wrohjan ina"" damit sie Gelegenheit fänden ihn anzuklagen L 6,7",,,True,True,2003-09-24 06:12:38,2002-07-04 19:09:24,74.0
2865,2884,2944.0,,,,ga-timan,1,False,False,9,45,False,140.0,5.0,t,8.0,False,,,,,,207,False,False,False,,geziemen für [Dat.],,,False,True,2003-09-24 06:13:13,2002-07-04 19:09:32,43.0
2866,2885,2946.0,,,,timreins,1,False,False,4,17,False,140.0,7.0,t,32.0,False,,,,,,152(6),False,False,False,,Erbauung,,,False,True,2003-09-24 06:13:18,2002-07-04 19:10:19,17.0
2867,2886,2947.0,,,,timrja,1,False,False,3,23,False,140.0,8.0,t,62.0,False,,,,,,,False,False,False,,Zimmermann,,,False,True,2003-09-24 06:13:22,2002-07-04 19:10:26,7.0
2868,2887,2948.0,,,,timrjan,1,False,False,9,55,False,140.0,9.0,t,96.0,False,,,,,"timbrjan L14,28.30, vgl. 31a",,False,False,False,,"bauen [in den Episteln metaphorisch]; ""~jada du"": ermutigt werden zu [K 8,10]",,,False,True,2003-09-24 06:13:33,2002-07-04 19:10:34,53.0
2869,2888,2949.0,,,,ana-timrjan,1,False,False,9,55,False,140.0,10.0,t,96.0,True,,,,,,,False,False,False,,daraufbauen,,,False,True,2003-09-24 06:13:51,2002-07-04 19:10:36,53.0
2870,2889,2950.0,,,,ga-timrjan,1,False,False,9,55,False,140.0,11.0,t,96.0,True,,,,,,,False,False,False,,erbauen [perfektiv],,,False,True,2003-09-24 06:13:53,2002-07-04 19:10:37,53.0
2871,2890,2951.0,,,,miþ-gatimrjan,1,False,False,9,55,False,140.0,12.0,t,96.0,True,,,,,,,False,False,False,,mit-erbauen,,,False,True,2003-09-24 06:13:57,2002-07-04 19:10:38,53.0
2872,2891,2952.0,,,,tiuhan,1,False,False,9,43,False,140.0,13.0,t,5.0,False,,,,,,204,False,False,False,,"ziehn, (weg)führen",,,False,True,2003-09-24 06:14:05,2002-07-04 19:10:56,41.0
2873,2892,2953.0,,,,af-tiuhan,1,False,False,9,43,False,140.0,14.0,t,5.0,True,,,,,,,False,False,False,,wegziehn,,,False,True,2003-09-24 06:14:08,2002-07-04 19:11:00,41.0
2874,2893,2954.0,,,,at-tiuhan,1,False,False,9,43,False,140.0,15.0,t,5.0,True,,,,,,,False,False,False,,"herbeiziehn, herbeiführen, herbeibringen",,,False,True,2003-09-24 06:14:10,2002-07-04 19:11:02,41.0
2875,2894,2955.0,,,,inn-attiuhan,1,False,False,9,43,False,140.0,16.0,t,5.0,True,,,,,,,False,False,False,,"hineinziehn, hineinführen",,,False,True,2003-09-24 06:14:13,2002-07-04 19:11:07,41.0
2876,2895,2956.0,,,,bi-tiuhan,1,False,False,9,43,False,140.0,17.0,t,5.0,True,,,,,,,False,False,False,,"1. (mit sich) umherführen_x000D_
2. ""bitauh baurgs, weihsa"": durchzog die Städte, Dörfer",,,False,True,2003-09-24 06:14:30,2002-07-04 19:11:19,41.0
2877,2896,2957.0,,,,ga-tiuhan,1,False,False,9,43,False,140.0,18.0,t,5.0,True,,,,,,,False,False,False,,"wegziehn, wegführen [perfektiv]",,,False,True,2003-09-24 06:14:34,2002-07-04 19:13:59,41.0
2878,2897,2958.0,,,,miþ-gatiuhan,1,False,False,9,43,False,141.0,1.0,t,5.0,True,,,,,,,False,False,False,,mit-fortziehn,,,False,True,2003-09-24 06:14:36,2002-07-04 19:14:10,41.0
2879,2898,2959.0,,,,us-tiuhan,1,False,False,9,43,False,141.0,2.0,t,5.0,True,,,,,,,False,False,False,,"1. hinausführen, wegführen_x000D_
2. entrichten_x000D_
3. etw. ausführen, vollbringen, vollenden_x000D_
4. ein Ende nehmen: ""ustauh"": [lat.] 'explicit'",,,False,True,2003-09-24 06:14:41,2002-07-04 19:15:11,41.0
2880,2899,2960.0,,,,Tobeias,1,False,False,1,2,False,141.0,3.0,t,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 06:14:46,2002-07-04 19:15:17,72.0
2881,2900,2961.0,,,,Trakauneitidaus,1,True,False,1,2,False,141.0,4.0,t,44.0,False,,,,,,,False,False,False,,,Gen. Sing. d.i. <GR>Traxwni/tidoj</GR>,,False,True,2003-09-24 06:15:01,2002-07-04 19:15:24,72.0
2882,2901,2962.0,,,,trauains,1,False,False,4,16,False,141.0,5.0,t,30.0,False,,,,,,152(5),False,False,False,,"Vertrauen, Zuversicht",,,False,True,2003-09-24 06:15:14,2002-07-04 19:15:30,16.0
2883,2902,2963.0,,,,trauan,1,False,False,9,57,False,141.0,6.0,t,98.0,False,,,,,,,False,False,False,,"trauen, Zutrauen haben",,,False,True,2003-09-24 06:15:17,2002-07-04 19:15:33,55.0
2884,2903,2964.0,,,,ga-trauan,1,False,False,9,57,False,141.0,7.0,t,98.0,True,,,,,,,False,False,False,,vertrauen [perfektiv],,,False,True,2003-09-24 06:15:20,2002-07-04 19:15:36,55.0
2885,2904,2965.0,,,,Trauadai,1,True,False,1,2,False,141.0,8.0,t,26.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-24 06:15:35,2002-07-04 19:15:41,72.0
2886,2905,2966.0,,,,trausti,1,False,True,5,8,False,141.0,9.0,t,71.0,False,,,,,,,False,False,False,,"Bündnis, Bund",probleem: eigenlijk een reconstructie...? En hoe zit het precies met de afwijkende genitief...? Zie Elementarbuch.,,False,True,2003-09-24 06:16:01,,25.0
2887,2906,2967.0,,,,triggwa,1,False,False,4,11,False,141.0,10.0,t,37.0,False,,,,,90,,False,False,False,,"Bündnis, Bund",,,False,True,2003-09-24 06:16:07,2002-07-04 19:16:03,12.0
2888,2907,2968.0,,,,triggws,1,False,False,6,32,False,141.0,11.0,t,12.0,False,,,,,90,,False,False,False,,"treu, zuverlässig – [Adv.] ""triggwaba"": treulich, zuverlässig",,,False,True,2003-09-24 06:16:12,2002-07-04 19:16:49,31.0
2889,2908,2969.0,,,,trigo,1,False,False,4,24,False,142.0,1.0,t,36.0,False,,,,,,,False,False,False,,"Trauer: ""us ~on"": aus Unlust",,,False,True,2003-09-24 06:16:26,2002-07-04 19:17:26,19.0
2890,2909,2970.0,,,,ana-trimpan,1,False,False,9,44,False,142.0,2.0,t,6.0,False,,,,,,205,False,False,False,,einen bedrängen,,,False,True,2003-09-24 06:16:36,2002-07-04 19:17:33,42.0
2891,2910,2971.0,,,,triu,1,False,False,5,10,False,142.0,3.0,t,77.0,False,,,,,"89,2",,False,False,False,,"Holz, Prügel",,,False,True,2003-09-24 06:16:56,2002-07-04 19:17:48,26.0
2892,2911,2972.0,,,,triweins,1,False,False,6,32,False,142.0,4.0,t,12.0,False,,,,,,,False,False,False,,hölzern,,,False,True,2003-09-24 06:17:36,2002-07-04 19:18:55,31.0
2893,2912,2973.0,,,,trudan,1,False,True,9,45,False,142.0,5.0,t,8.0,False,unreg.abl.V.4,4.0,,,,207,False,False,False,,treten,,"[Streitberg 1920, §207]: ""Unregelmäßigen Präsensvokal hat trudan 'treten', vgl. aisl. trođa (4. Reihe), L 6,44 10,19; Part. ga-trudans L 8,5.""_x000D_
_x000D_
[Ebbinghaus 1981, §175.A2]: ""Reduktionsstufe u statt i im Präsens hat trudan (Lk. 10, 19), [traþ], [trêdum], [trudans]: gatrudan Lk. 8, 5, 'treten' (altn. troða, trað, trǫðum, troðinn; ahd. nach V. trëtan, trat, trâtum, trëtan). Nach trudan ist auch *wulan sieden (3. Sing. Ind. Präs. wuliþ 2 Tim. 2, 17, Part. Präs. wulandans R. 12, 11) anzusetzen.""",False,True,2003-09-24 17:27:48,2002-07-04 21:24:19,43.0
2894,2913,2974.0,,,,ga-trudan,1,False,True,9,45,False,142.0,6.0,t,8.0,True,,,,,,,False,False,False,,zertreten [perfektiv],,See trudan.,False,True,2003-09-24 17:28:23,2002-07-04 21:24:24,43.0
2895,2914,2975.0,,,,in-trusgjan,1,False,True,9,55,False,142.0,7.0,t,7.0,False,"unreg.st.-sw. abl. V.3,2",4.0,,,,,False,False,False,,einpfropfen,Dit is veel logischer vanuit Gomorphv2-standpunt. En misschien tout court...?,"[Streitberg 1920, §206]: ""R 11,24 liest Braun intrusgans warst ἐνεκεντρίσθης; daneben die jüngere Bildung intrusgiþs V. 17 und die 1. Sg. Medio-Passivi intrusgjaidau V. 19. Man darf daher ein starkes j-Verbum intrusgjan 'einpropfen' ansetzen, das zur schwachen Flexion übergeht.""",True,True,2003-09-24 17:53:13,2002-07-04 21:24:57,42.0
2896,2915,2976.0,,,,ufar-trusnjan,1,False,False,9,55,False,142.0,8.0,t,96.0,False,,,,,,,False,False,False,,überstreuen,,,False,True,2003-09-24 17:53:18,2002-07-04 21:25:04,53.0
2897,2916,2977.0,,,,tuggl,1,False,False,5,4,True,142.0,9.0,t,70.0,False,(Na),3.0,,,,,False,False,False,,Gestirn,,,False,True,2003-09-24 17:53:25,2002-07-04 21:25:11,23.0
2898,2917,2978.0,,,,tuggo,1,False,False,4,24,False,142.0,10.0,t,36.0,False,,,,,,,False,False,False,,Zunge,,,False,True,2003-09-24 17:53:28,2002-07-04 21:25:12,19.0
2899,2918,2979.0,,,,tulgiþa,1,False,False,4,11,False,142.0,11.0,t,37.0,False,,,,,,,False,False,False,,"Festigkeit, Sicherheit; Fundament (Grundfeste); Feste, Bollwerk",,,False,True,2003-09-24 17:53:30,2002-07-04 21:25:14,12.0
2900,2919,2980.0,,,,tulgjan,1,False,False,9,55,False,142.0,12.0,t,96.0,False,,,,,,,False,False,False,,"festigen, stärken",,,False,True,2003-09-24 17:53:32,2002-07-04 21:25:17,53.0
2901,2920,2981.0,,,,ga-tulgjan,1,False,False,9,55,False,142.0,13.0,t,96.0,True,,,,,,,False,False,False,,"befestigen, bestärken [perfektiv]",,,False,True,2003-09-24 17:53:35,2002-07-04 21:25:19,53.0
2902,2921,2982.0,,,,tulgus,1,False,False,6,36,False,142.0,14.0,t,16.0,False,,,,,,184(1),False,False,False,,"fest, beständig",,,False,True,2003-09-24 17:53:50,2002-07-04 21:25:35,35.0
2903,2922,2983.0,,,,tundnan,1,False,False,9,58,False,142.0,15.0,t,99.0,False,,,,,,,False,False,False,,brennen,,,False,True,2003-09-24 17:55:25,2002-07-04 21:25:40,56.0
2904,2923,2984.0,,,,in-tundnan,1,False,False,9,58,False,142.0,16.0,t,99.0,True,,,,,,,False,False,False,,verbrennen [intrans.] [perfektiv],,,False,True,2003-09-24 17:55:55,2002-07-04 21:25:44,56.0
2905,2924,2985.0,,,,tunþus,1,False,False,3,19,False,142.0,17.0,t,65.0,False,,,,,,,False,False,False,,Zahn,,,False,True,2003-09-24 17:55:59,2002-07-04 21:25:53,6.0
2906,2925,2986.0,,,,twai,1,False,False,36,62,False,142.0,18.0,t,2.0,False,"dekl. Zahlwort, Flexion 194.2",5.0,,,,,False,False,False,,,,,False,True,2003-09-16 01:12:00,2002-07-04 21:26:24,74.0
2907,2926,2987.0,,,,twalibwintrus,1,False,False,6,36,False,142.0,19.0,t,1.0,False,,,,,,"IF. 18,395 u. 24,176",False,False,False,,zwölfjährig,,,False,True,2003-09-24 17:58:48,2002-07-04 21:26:40,36.0
2908,2927,2988.0,,,,twalif,1,False,False,36,63,False,142.0,20.0,t,1.0,False,,,,,,,False,False,False,,zwölf,,,False,True,2003-09-26 12:16:30,2002-07-04 21:26:50,68.0
2909,2928,2989.0,,,,tweifleins,1,False,False,4,17,False,142.0,21.0,t,32.0,False,,,,,,152(6),False,False,False,,das Zweifeln,,,False,True,2003-09-24 17:59:09,2002-07-04 21:26:55,17.0
2910,2929,2990.0,,,,tweifljan,1,False,False,9,55,False,143.0,1.0,t,96.0,False,,,,,,,False,False,False,,"zweifeln o. Zweifel erregen ? [Sk 6,10]",,,False,True,2003-09-24 17:59:11,2002-07-04 21:27:04,53.0
2911,2930,2991.0,,,,tweifl,1,True,False,2,2,False,143.0,2.0,t,23.0,False,,,,,,,False,False,False,,Zweifel,,,False,True,2003-09-16 05:21:38,2002-07-04 21:27:06,30.0
2912,2931,2992.0,,,,tweihnai,1,False,False,38,32,False,143.0,3.0,t,3.0,False,,,,,,,False,False,False,,"1. [kollektives Zahlwort] ""miþ tweihnaim markom"": zwischen beiden Grenzen [Mc 7,31]_x000D_
2. [distributiv] ""nih þan ~nos paidos haban"": nicht je zwei Röcke haben [L 9,3]",,"[Streitberg 1920, §195]: “Gewöhnlich wird auch tweihnai als Distributivum bezeichnet und durch ‘je zwei’ übersetzt. Das ist aber nur bedingt richtig. Wie Brugmann Die distributiven und die kollektiven Numeralia gezeigt hat, ist es von Haus aus kollektives Zahlwort und diese Bedeutung tritt Mc 7,31 klar hervor: miþ tweihnaim markom· ἀνὰ μέσον τῶν ὁρίων entspricht genau dem ae. be sæm twēonum ‘zwischen den Meeren’ und heißt nichts anders als ‘zwischen beiden Grenzen’, vgl. inter binos fines (S. 35. 43). Dagegen ist für den zweiten Beleg L 9,3 im Widerspruch zu Brugmanns Auffassung (S. 54f.) distributive Bedeutung anzusetzen: ni waiht nimaiþ in wig; nih waluns nih matibalg nih hlaib nih skattans nih þan tweihnos paidos haban· ἀνὰ δύο χιτῶνας. Den distributiven Charakter erweist nicht nur das ἀνὰ δύο der Vorlage, sondern auch der Gegensatz von L 3,11: sa habands twos paidos gibai þamma unhabandin· δύο χιτῶνας. Das kollektive tweihnai zeigt hier dieselbe distributive Nebenbedeutung wie das kollektive lat. bini.”",True,True,2003-09-24 18:05:02,2002-07-04 21:28:47,74.0
2913,2932,2993.0,,,,twisstass,1,False,False,4,16,False,143.0,4.0,t,30.0,False,,,,,"115,1",,False,False,False,,Zwistigkeit,,,False,True,2003-09-24 18:05:08,2002-07-04 21:29:02,16.0
